0,15,0
0.1,15,0
0.2,15,0
0.3,15,0
0.4,15,0
0.5,15,0
0.6,15,0
0.7,15,0
0.8,15,0
0.9,15,0
1,15,0
1.1,15,0
1.2,15,0
1.3,15,0
1.4,15,0
1.5,15,0
1.6,15,0
1.7,15,0
1.8,15,0
1.9,15,0
2,15,0
2.1,15,0
2.2,15,0
2.3,15,0
2.4,15,0
2.5,15,0
2.6,15,0
2.7,15,0
2.8,15,0
2.9,15,0
3,15,0
3.1,15,0
3.2,15,0
3.3,15,0
3.4,15,0
3.5,15,0
3.6,15,0
3.7,15,0
3.8,15,0
3.9,15,0
4,15,0
4.1,15,0
4.2,15,0
4.3,15,0
4.4,15,0
4.5,15,0
4.6,15,0
4.7,15,0
4.8,15,0
4.9,15,0
5,15,0
5.1,15,0
5.2,15,0
5.3,15,0
5.4,15,0
5.5,15,0
5.6,15,0
5.7,15,0
5.8,15,0
5.9,15,0
6,15,0
6.1,15,0
6.2,15,0
6.3,15,0
6.4,15,0
6.5,15,0
6.6,15,0
6.7,15,0
6.8,15,0
6.9,15,0
7,15,0
7.1,15,0
7.2,15,0
7.3,15,0
7.4,15,0
7.5,15,0
7.6,15,0
7.7,15,0
7.8,15,0
7.9,15,0
8,15,0
8.1,15,0
8.2,15,0
8.3,15,0
8.4,15,0
8.5,15,0
8.6,15,0
8.7,15,0
8.8,15,0
8.9,15,0
9,15,0
9.1,15,0
9.2,15,0
9.3,13.402,-15.981
9.4,12.788,-6.1398
9.5,12.338,-4.5015
9.6,11.938,-3.9968
9.7,11.528,-4.1045
9.8,10.976,-5.5157
9.9,0,-259.88
10,0.1,1
10.1,0.2,1
10.2,0.3,1
10.3,0.4,1
10.4,0.5,1
10.5,0.6,1
10.6,0.7,1
10.7,0.8,1
10.8,0.9,0.99999
10.9,1,0.99999
11,1.1,0.99998
11.1,1.2,0.99997
11.2,1.3,0.99996
11.3,1.4,0.99994
11.4,1.5,0.99992
11.5,1.6,0.9999
11.6,1.7,0.99987
11.7,1.7999,0.99984
11.8,1.8999,0.99979
11.9,1.9999,0.99974
12,2.0999,0.99968
12.1,2.1998,0.99962
12.2,2.2998,0.99954
12.3,2.3997,0.99945
12.4,2.4997,0.99934
12.5,2.5996,0.99923
12.6,2.6995,0.9991
12.7,2.7994,0.99895
12.8,2.8993,0.99879
12.9,2.9991,0.9986
13,3.099,0.9984
13.1,3.1988,0.99818
13.2,3.2986,0.99793
13.3,3.3983,0.99766
13.4,3.4981,0.99737
13.5,3.5978,0.99704
13.6,3.6974,0.99669
13.7,3.7971,0.99631
13.8,3.8967,0.99589
13.9,3.9962,0.99545
14,4.0957,0.99496
14.1,4.1952,0.99444
14.2,4.2945,0.99388
14.3,4.3939,0.99328
14.4,4.4931,0.99264
14.5,4.5923,0.99195
14.6,4.6914,0.99121
14.7,4.7905,0.99043
14.8,4.8895,0.9896
14.9,4.9883,0.98871
15,5.0871,0.98777
