0,15,0
0.1,15,0
0.2,15,0
0.3,15,0
0.4,15,0
0.5,15,0
0.6,15,0
0.7,15,0
0.8,15,0
0.9,15,0
1,15,0
1.1,15,0
1.2,15,0
1.3,15,0
1.4,15,0
1.5,15,0
1.6,15,0
1.7,15,0
1.8,15,0
1.9,15,0
2,15,0
2.1,15,0
2.2,15,0
2.3,15,0
2.4,15,0
2.5,15,0
2.6,15,0
2.7,15,0
2.8,15,0
2.9,15,0
3,15,0
3.1,15,0
3.2,15,0
3.3,15,0
3.4,15,0
3.5,15,0
3.6,15,0
3.7,15,0
3.8,15,0
3.9,15,0
4,15,0
4.1,15,0
4.2,15,0
4.3,15,0
4.4,15,0
4.5,15,0
4.6,15,0
4.7,15,0
4.8,15,0
4.9,15,0
5,15,0
5.1,15,0
5.2,15,0
5.3,15,0
5.4,15,0
5.5,15,0
5.6,15,0
5.7,15,0
5.8,15,0
5.9,15,0
6,15,0
6.1,15,0
6.2,15,0
6.3,14.966,-0.33651
6.4,14.932,-0.34574
6.5,14.896,-0.3564
6.6,14.859,-0.36865
6.7,14.821,-0.38266
6.8,14.774,-0.47221
6.9,14.729,-0.44635
7,14.683,-0.4659
7.1,14.634,-0.48786
7.2,14.582,-0.51376
7.3,14.528,-0.54354
7.4,14.47,-0.57642
7.5,14.409,-0.61529
7.6,14.342,-0.67142
7.7,14.268,-0.73654
7.8,14.186,-0.81629
7.9,14.108,-0.78262
8,14.02,-0.88656
8.1,13.919,-1.0095
8.2,13.803,-1.1514
8.3,13.671,-1.3236
8.4,13.52,-1.5152
8.5,13.349,-1.7075
8.6,13.178,-1.7114
8.7,12.989,-1.8863
8.8,12.795,-1.9398
8.9,12.596,-1.9863
9,12.394,-2.0215
9.1,12.189,-2.0489
9.2,11.981,-2.0796
9.3,11.768,-2.1354
9.4,11.54,-2.2783
9.5,11.248,-2.9206
9.6,4.7371,-65.109
9.7,4.4861,-2.5095
9.8,4.2752,-2.109
9.9,4.0756,-1.9964
10,3.921,-1.5456
10.1,3.8435,-0.77514
10.2,3.8238,-0.19671
10.3,3.8383,0.14504
10.4,3.874,0.35647
10.5,3.9735,0.99555
10.6,4.073,0.99508
10.7,4.1725,0.99456
10.8,4.2719,0.99401
10.9,4.3712,0.99342
11,4.4705,0.99279
11.1,4.5697,0.99211
11.2,4.6689,0.99139
11.3,4.7679,0.99061
11.4,4.8669,0.98979
11.5,4.9658,0.98892
11.6,5.0646,0.98799
11.7,5.1633,0.987
11.8,5.2619,0.98596
11.9,5.3604,0.98486
12,5.4588,0.98369
12.1,5.557,0.98246
12.2,5.6551,0.98116
12.3,5.7531,0.9798
12.4,5.8509,0.97836
12.5,5.9486,0.97685
12.6,6.0461,0.97527
12.7,6.1435,0.9736
12.8,6.2407,0.97186
12.9,6.3377,0.97004
13,6.4345,0.96813
13.1,6.5311,0.96614
13.2,6.6275,0.96406
13.3,6.7237,0.96189
13.4,6.8197,0.95963
13.5,6.9154,0.95727
13.6,7.0109,0.95482
13.7,7.1061,0.95228
13.8,7.2011,0.94963
13.9,7.2958,0.94688
14,7.3902,0.94403
14.1,7.4843,0.94108
14.2,7.5781,0.93802
14.3,7.6716,0.93486
14.4,7.7647,0.93158
14.5,7.8575,0.9282
14.6,7.95,0.9247
14.7,8.0421,0.92109
14.8,8.1339,0.91737
14.9,8.2252,0.91354
15,8.3162,0.90959
