0,15,0
0.1,15,0
0.2,15,0
0.3,15,0
0.4,15,0
0.5,15,0
0.6,15,0
0.7,15,0
0.8,15,0
0.9,15,0
1,15,0
1.1,15,0
1.2,15,0
1.3,15,0
1.4,15,0
1.5,15,0
1.6,15,0
1.7,15,0
1.8,15,0
1.9,15,0
2,15,0
2.1,15,0
2.2,15,0
2.3,15,0
2.4,15,0
2.5,15,0
2.6,15,0
2.7,15,0
2.8,15,0
2.9,15,0
3,15,0
3.1,15,0
3.2,15,0
3.3,15,0
3.4,15,0
3.5,15,0
3.6,15,0
3.7,15,0
3.8,15,0
3.9,15,0
4,15,0
4.1,15,0
4.2,15,0
4.3,15,0
4.4,15,0
4.5,15,0
4.6,15,0
4.7,15,0
4.8,15,0
4.9,15,0
5,15,0
5.1,15,0
5.2,15,0
5.3,15,0
5.4,15,0
5.5,15,0
5.6,15,0
5.7,15,0
5.8,15,0
5.9,15,0
6,15,0
6.1,15,0
6.2,14.552,-4.477
6.3,14.116,-4.3632
6.4,13.692,-4.2442
6.5,13.279,-4.1206
6.6,12.88,-3.9936
6.7,12.494,-3.863
6.8,12.121,-3.7303
6.9,11.785,-3.3555
7,11.461,-3.2384
7.1,11.149,-3.129
7.2,10.846,-3.0247
7.3,10.554,-2.9239
7.4,10.271,-2.8283
7.5,9.9968,-2.7399
7.6,9.7308,-2.66
7.7,9.472,-2.5878
7.8,9.22,-2.52
7.9,8.9746,-2.4547
8,8.7353,-2.3926
8.1,8.5017,-2.3363
8.2,8.273,-2.2865
8.3,8.0489,-2.2411
8.4,7.8291,-2.1981
8.5,7.6135,-2.1558
8.6,7.4021,-2.1148
8.7,7.235,-1.6704
8.8,7.0678,-1.6723
8.9,6.9003,-1.6746
9,6.6872,-2.1315
9.1,6.5251,-1.6204
9.2,6.3629,-1.6225
9.3,6.2005,-1.6239
9.4,6.2976,0.9708
9.5,6.3945,0.96893
9.6,6.4912,0.96697
9.7,6.5877,0.96493
9.8,6.6839,0.9628
9.9,6.78,0.96058
10,6.8758,0.95826
10.1,6.9714,0.95585
10.2,7.0667,0.95334
10.3,7.1618,0.95074
10.4,7.2566,0.94803
10.5,7.3511,0.94523
10.6,7.4454,0.94232
10.7,7.5393,0.9393
10.8,7.6329,0.93618
10.9,7.7262,0.93295
11,7.8192,0.92961
11.1,7.9118,0.92616
11.2,8.0041,0.9226
11.3,8.0959,0.91893
11.4,8.1875,0.91514
11.5,8.2786,0.91124
11.6,8.3693,0.90722
11.7,8.4596,0.90308
11.8,8.5495,0.89883
11.9,8.6389,0.89446
12,8.7279,0.88998
12.1,8.8165,0.88537
12.2,8.9045,0.88065
12.3,8.9921,0.87581
12.4,9.0792,0.87085
12.5,9.1658,0.86578
12.6,9.2518,0.86058
12.7,9.3374,0.85527
12.8,9.4224,0.84985
12.9,9.5068,0.84431
13,9.5907,0.83865
13.1,9.6739,0.83288
13.2,9.7566,0.827
13.3,9.8387,0.82101
13.4,9.9202,0.81491
13.5,10.001,0.8087
13.6,10.081,0.80238
13.7,10.161,0.79596
13.8,10.24,0.78944
13.9,10.318,0.78282
14,10.396,0.7761
14.1,10.473,0.76929
14.2,10.549,0.76239
14.3,10.624,0.75539
14.4,10.699,0.74831
14.5,10.773,0.74114
14.6,10.847,0.7339
14.7,10.919,0.72657
14.8,10.991,0.71917
14.9,11.063,0.7117
15,11.133,0.70416
