0,15,0
0.1,15,0
0.2,15,0
0.3,15,0
0.4,15,0
0.5,15,0
0.6,15,0
0.7,15,0
0.8,15,0
0.9,15,0
1,15,0
1.1,15,0
1.2,15,0
1.3,15,0
1.4,15,0
1.5,15,0
1.6,15,0
1.7,15,0
1.8,15,0
1.9,15,0
2,15,0
2.1,15,0
2.2,15,0
2.3,15,0
2.4,15,0
2.5,15,0
2.6,15,0
2.7,15,0
2.8,15,0
2.9,15,0
3,15,0
3.1,15,0
3.2,15,0
3.3,15,0
3.4,15,0
3.5,15,0
3.6,15,0
3.7,15,0
3.8,15,0
3.9,15,0
4,15,0
4.1,15,0
4.2,14.845,-1.5454
4.3,14.692,-1.5327
4.4,14.54,-1.5207
4.5,14.389,-1.5094
4.6,14.239,-1.499
4.7,14.09,-1.4894
4.8,13.942,-1.4807
4.9,13.795,-1.4728
5,13.648,-1.4657
5.1,13.502,-1.4595
5.2,13.357,-1.4542
5.3,13.212,-1.4498
5.4,13.067,-1.4462
5.5,12.923,-1.4435
5.6,12.779,-1.4416
5.7,12.635,-1.4405
5.8,12.491,-1.4402
5.9,12.347,-1.4407
6,12.203,-1.4419
6.1,12.058,-1.4439
6.2,11.914,-1.4466
6.3,11.769,-1.45
6.4,11.623,-1.454
6.5,11.477,-1.4587
6.6,11.331,-1.4639
6.7,11.184,-1.4697
6.8,11.036,-1.4751
6.9,10.888,-1.4814
7,10.739,-1.4885
7.1,10.6,-1.3962
7.2,10.459,-1.4056
7.3,10.318,-1.4154
7.4,10.175,-1.4259
7.5,10.031,-1.4365
7.6,9.8867,-1.4474
7.7,9.7409,-1.4589
7.8,9.5938,-1.4704
7.9,9.4456,-1.4821
8,9.2962,-1.4941
8.1,9.1456,-1.5064
8.2,8.9937,-1.5187
8.3,8.8406,-1.5311
8.4,8.6862,-1.5437
8.5,8.5306,-1.5562
8.6,8.3737,-1.5688
8.7,8.2156,-1.5812
8.8,8.0562,-1.5936
8.9,7.8956,-1.6059
9,7.7338,-1.6181
9.1,7.5885,-1.4534
9.2,7.4415,-1.4701
9.3,7.2928,-1.4864
9.4,7.3872,0.94412
9.5,7.4814,0.94117
9.6,7.5752,0.93812
9.7,7.6687,0.93496
9.8,7.7618,0.93169
9.9,7.8547,0.9283
10,7.9471,0.92481
10.1,8.0393,0.92121
10.2,8.131,0.91749
10.3,8.2224,0.91366
10.4,8.3134,0.90971
10.5,8.4039,0.90565
10.6,8.4941,0.90147
10.7,8.5838,0.89718
10.8,8.6731,0.89276
10.9,8.7619,0.88823
11,8.8502,0.88358
11.1,8.9381,0.87881
11.2,9.0255,0.87393
11.3,9.1124,0.86892
11.4,9.1988,0.8638
11.5,9.2846,0.85856
11.6,9.37,0.85321
11.7,9.4547,0.84774
11.8,9.539,0.84215
11.9,9.6226,0.83645
12,9.7057,0.83064
12.1,9.7881,0.82472
12.2,9.87,0.81868
12.3,9.9513,0.81254
12.4,10.032,0.80629
12.5,10.112,0.79994
12.6,10.191,0.79348
12.7,10.27,0.78692
12.8,10.348,0.78026
12.9,10.425,0.77351
13,10.502,0.76666
13.1,10.578,0.75972
13.2,10.653,0.75269
13.3,10.728,0.74558
13.4,10.802,0.73838
13.5,10.875,0.7311
13.6,10.947,0.72375
13.7,11.019,0.71632
13.8,11.09,0.70882
13.9,11.16,0.70126
14,11.229,0.69363
14.1,11.298,0.68594
14.2,11.366,0.67819
14.3,11.433,0.6704
14.4,11.499,0.66255
14.5,11.564,0.65466
14.6,11.629,0.64673
14.7,11.693,0.63876
14.8,11.756,0.63076
14.9,11.818,0.62273
15,11.88,0.61467
