0,15,0
0.1,15,0
0.2,15,0
0.3,15,0
0.4,15,0
0.5,15,0
0.6,15,0
0.7,15,0
0.8,15,0
0.9,15,0
1,15,0
1.1,15,0
1.2,15,0
1.3,15,0
1.4,15,0
1.5,15,0
1.6,15,0
1.7,15,0
1.8,15,0
1.9,15,0
2,15,0
2.1,15,0
2.2,15,0
2.3,15,0
2.4,15,0
2.5,15,0
2.6,15,0
2.7,15,0
2.8,15,0
2.9,15,0
3,15,0
3.1,15,0
3.2,15,0
3.3,15,0
3.4,15,0
3.5,15,0
3.6,15,0
3.7,15,0
3.8,15,0
3.9,15,0
4,15,0
4.1,15,0
4.2,15,0
4.3,15,0
4.4,15,0
4.5,15,0
4.6,15,0
4.7,15,0
4.8,15,0
4.9,15,0
5,15,0
5.1,15,0
5.2,15,0
5.3,15,0
5.4,15,0
5.5,15,0
5.6,15,0
5.7,15,0
5.8,15,0
5.9,15,0
6,15,0
6.1,15,0
6.2,14.797,-2.0271
6.3,14.594,-2.0287
6.4,14.391,-2.0304
6.5,14.188,-2.0322
6.6,13.985,-2.0342
6.7,13.781,-2.0363
6.8,13.577,-2.0384
6.9,13.373,-2.0407
7,13.169,-2.0431
7.1,12.964,-2.0456
7.2,12.76,-2.0483
7.3,12.555,-2.0406
7.4,12.351,-2.0434
7.5,12.146,-2.0463
7.6,11.942,-2.0493
7.7,11.736,-2.0525
7.8,11.531,-2.0558
7.9,11.325,-2.0593
8,11.118,-2.0631
8.1,10.912,-2.0673
8.2,10.705,-2.0718
8.3,10.497,-2.0768
8.4,10.289,-2.0824
8.5,10.08,-2.0886
8.6,9.8702,-2.0957
8.7,9.6599,-2.1037
8.8,9.4486,-2.1131
8.9,9.2392,-2.0936
9,9.029,-2.1017
9.1,8.8179,-2.1112
9.2,8.6057,-2.1222
9.3,8.3864,-2.1926
9.4,8.1714,-2.1501
9.5,7.9598,-2.116
9.6,7.751,-2.0885
9.7,7.5444,-2.0659
9.8,7.3399,-2.0447
9.9,7.1382,-2.0172
10,6.9414,-1.9683
10.1,6.7537,-1.8769
10.2,6.581,-1.7267
10.3,6.6773,0.96295
10.4,6.7734,0.96073
10.5,6.8692,0.95842
10.6,6.9648,0.95602
10.7,7.0602,0.95352
10.8,7.1553,0.95092
10.9,7.2501,0.94822
11,7.3446,0.94542
11.1,7.4389,0.94252
11.2,7.5329,0.93951
11.3,7.6265,0.9364
11.4,7.7198,0.93318
11.5,7.8128,0.92984
11.6,7.9054,0.9264
11.7,7.9977,0.92285
11.8,8.0896,0.91918
11.9,8.1812,0.9154
12,8.2723,0.91151
12.1,8.3631,0.9075
12.2,8.4534,0.90337
12.3,8.5433,0.89913
12.4,8.6328,0.89477
12.5,8.7218,0.89029
12.6,8.8104,0.88569
12.7,8.8985,0.88098
12.8,8.9861,0.87615
12.9,9.0732,0.8712
13,9.1598,0.86613
13.1,9.2459,0.86094
13.2,9.3315,0.85564
13.3,9.4165,0.85022
13.4,9.501,0.84469
13.5,9.5849,0.83904
13.6,9.6682,0.83328
13.7,9.751,0.82741
13.8,9.8331,0.82142
13.9,9.9146,0.81533
14,9.9956,0.80913
14.1,10.076,0.80282
14.2,10.155,0.79641
14.3,10.234,0.78989
14.4,10.313,0.78328
14.5,10.39,0.77657
14.6,10.467,0.76976
14.7,10.544,0.76286
14.8,10.619,0.75588
14.9,10.694,0.7488
15,10.768,0.74164
